bucketID: 0
132192712, 1, 2, 2016-11-14 07:32:04, 2016-11-14 08:42:10, N, 1, None, None, None, None, 1, 14.56, 54.5, 0, 0.5, 8.8, 0, None, 0.3, 64.1, 1, None, None, None, 132, 80, None, None
132192713, 1, 2, 2016-11-14 07:32:04, 2016-11-14 08:01:43, N, 1, None, None, None, None, 1, 6.78, 26.5, 0, 0.5, 0, 0, None, 0.3, 27.3, 1, None, None, None, 163, 244, None, None
132192714, 1, 2, 2016-11-14 07:32:04, 2016-11-14 08:00:12, N, 1, None, None, None, None, 1, 3.21, 18.5, 0, 0.5, 1.9, 0, None, 0.3, 21.2, 1, None, None, None, 238, 236, None, None
132192715, 1, 1, 2016-11-14 07:32:05, 2016-11-14 07:44:08, N, 1, None, None, None, None, 1, 1.90, 10, 0, 0.5, 2.15, 0, None, 0.3, 12.95, 1, None, None, None, 43, 161, None, None
132192716, 1, 1, 2016-11-14 07:32:05, 2016-11-14 07:33:24, N, 1, None, None, None, None, 1, 0.30, 3, 0, 0.5, 0.95, 0, None, 0.3, 4.75, 1, None, None, None, 140, 140, None, None
132192717, 1, 1, 2016-11-14 07:32:05, 2016-11-14 07:44:17, N, 1, None, None, None, None, 1, 2.30, 10, 0, 0.5, 0, 0, None, 0.3, 10.8, 2, None, None, None, 151, 143, None, None
132192718, 1, 2, 2016-11-14 07:32:05, 2016-11-14 07:37:23, N, 1, None, None, None, None, 2, 0.80, 5.5, 0, 0.5, 1.26, 0, None, 0.3, 7.56, 1, None, None, None, 262, 236, None, None
132192719, 1, 2, 2016-11-14 07:32:05, 2016-11-14 07:37:47, N, 1, None, None, None, None, 1, 1.41, 7, 0, 0.5, 1.56, 0, None, 0.3, 9.36, 1, None, None, None, 236, 162, None, None
132192720, 1, 2, 2016-11-14 07:32:05, 2016-11-14 07:43:05, N, 1, None, None, None, None, 1, 1.85, 9.5, 0, 0.5, 2.58, 0, None, 0.3, 12.88, 1, None, None, None, 79, 186, None, None
132192721, 1, 2, 2016-11-14 07:32:05, 2016-11-14 08:30:09, N, 1, None, None, None, None, 1, 9.90, 43.5, 0, 0.5, 9.97, 5.54, None, 0.3, 59.81, 1, None, None, None, 230, 138, None, None
132192722, 1, 2, 2016-11-14 07:32:05, 2016-11-14 07:33:54, N, 1, None, None, None, None, 1, 0.72, 4, 0, 0.5, 0, 0, None, 0.3, 4.8, 2, None, None, None, 107, 137, None, None
132192723, 1, 2, 2016-11-14 07:32:05, 2016-11-14 07:41:09, N, 1, None, None, None, None, 5, 0.98, 7.5, 0, 0.5, 2.49, 0, None, 0.3, 10.79, 1, None, None, None, 163, 229, None, None
132192724, 1, 1, 2016-11-14 07:32:06, 2016-11-14 07:40:33, N, 1, None, None, None, None, 1, 1.60, 8, 0, 0.5, 1.5, 0, None, 0.3, 10.3, 1, None, None, None, 237, 236, None, None
132192725, 1, 1, 2016-11-14 07:32:06, 2016-11-14 08:01:06, N, 1, None, None, None, None, 1, 4.70, 20.5, 0, 0.5, 4.25, 0, None, 0.3, 25.55, 1, None, None, None, 113, 75, None, None
132192726, 1, 2, 2016-11-14 07:32:06, 2016-11-14 07:48:10, N, 1, None, None, None, None, 2, 1.90, 12, 0, 0.5, 2.56, 0, None, 0.3, 15.36, 1, None, None, None, 238, 75, None, None
interval 1: 0.300000 14.560000
############################################
bucketID: 2
132192727, 1, 2, 2016-11-14 07:32:06, 2016-11-14 07:43:40, N, 1, None, None, None, None, 1, 1.93, 10, 0, 0.5, 1, 0, None, 0.3, 11.8, 1, None, None, None, 13, 249, None, None
132192728, 1, 2, 2016-11-14 07:32:06, 2016-11-14 07:40:02, N, 1, None, None, None, None, 2, 1.07, 7, 0, 0.5, 0, 0, None, 0.3, 7.8, 2, None, None, None, 100, 142, None, None
132192729, 1, 2, 2016-11-14 07:32:06, 2016-11-14 07:45:28, N, 1, None, None, None, None, 6, 3.89, 14, 0, 0.5, 2.96, 0, None, 0.3, 17.76, 1, None, None, None, 148, 162, None, None
132192730, 1, 1, 2016-11-14 07:32:07, 2016-11-14 07:44:49, N, 1, None, None, None, None, 1, 2.40, 11, 0, 0.5, 2.35, 0, None, 0.3, 14.15, 1, None, None, None, 234, 231, None, None
132192731, 1, 1, 2016-11-14 07:32:07, 2016-11-14 07:40:19, Y, 1, None, None, None, None, 1, 1.20, 7, 0, 0.5, 0, 0, None, 0.3, 7.8, 2, None, None, None, 179, 7, None, None
132192732, 1, 2, 2016-11-14 07:32:07, 2016-11-14 07:38:25, N, 1, None, None, None, None, 1, 1.07, 6.5, 0, 0.5, 0, 0, None, 0.3, 7.3, 2, None, None, None, 262, 236, None, None
132192733, 1, 2, 2016-11-14 07:32:07, 2016-11-14 07:43:57, N, 1, None, None, None, None, 2, 0.91, 8.5, 0, 0.5, 0, 0, None, 0.3, 9.3, 2, None, None, None, 237, 140, None, None
132192734, 1, 2, 2016-11-14 07:32:07, 2016-11-14 07:44:14, N, 1, None, None, None, None, 1, 2.03, 10, 0, 0.5, 0, 0, None, 0.3, 10.8, 1, None, None, None, 224, 100, None, None
132192735, 1, 2, 2016-11-14 07:32:07, 2016-11-14 07:38:49, N, 1, None, None, None, None, 1, 0.68, 6, 0, 0.5, 1.36, 0, None, 0.3, 8.16, 1, None, None, None, 237, 237, None, None
132192736, 1, 1, 2016-11-14 07:32:08, 2016-11-14 07:38:39, N, 1, None, None, None, None, 1, 1.80, 8, 0, 0.5, 1, 0, None, 0.3, 9.8, 1, None, None, None, 262, 229, None, None
132192737, 1, 1, 2016-11-14 07:32:08, 2016-11-14 07:57:02, N, 1, None, None, None, None, 1, 4.60, 19, 0, 0.5, 3.95, 0, None, 0.3, 23.75, 1, None, None, None, 237, 87, None, None
132192738, 1, 1, 2016-11-14 07:32:08, 2016-11-14 08:07:28, N, 1, None, None, None, None, 2, 10.80, 35.5, 0, 0.5, 8.35, 5.54, None, 0.3, 50.19, 1, None, None, None, 43, 138, None, None
132192739, 1, 1, 2016-11-14 07:32:08, 2016-11-14 07:42:44, N, 1, None, None, None, None, 1, 2.40, 10.5, 0, 0.5, 0.56, 0, None, 0.3, 11.86, 1, None, None, None, 234, 13, None, None
