# This file contains the statistics of trip_distance data in NYC datasets
# There are total: 147 550 563 values, in which there are 7670 distinct values
# We also count the number of repeatation for each value as follows: 
('40.29', 3)
('148.95', 1)
('40.28', 8)
('98.80', 2)
('204.83', 1)
('26.60', 998)
('.98', 327087)
('.99', 326939)
('.92', 326821)
('.93', 327861)
('.90', 3073120)
('.91', 326057)
('.96', 328407)
('.97', 327414)
('.94', 328045)
('.95', 328740)
('33.58', 19)
('33.59', 22)
('33.52', 19)
('33.53', 15)
('33.50', 176)
('33.51', 19)
('33.56', 24)
('33.57', 22)
('33.54', 19)
('33.55', 13)
('62.29', 1)
('62.28', 1)
('62.24', 1)
('62.27', 2)
('62.20', 10)
('62.23', 1)
('62.22', 1)
('79.84', 1)
('163.70', 1)
('24.74', 148)
('61.19', 1)
('26.67', 155)
('81.74', 1)
('81.77', 1)
('81.76', 1)
('81.70', 1)
('7.58', 10739)
('7.59', 10994)
('145.75', 1)
('7.50', 96948)
('7.51', 11182)
('7.52', 11040)
('7.53', 11123)
('7.54', 10932)
('7.55', 11114)
('7.56', 10889)
('7.57', 10885)
('123.90', 1)
('169.60', 2)
('10.08', 9084)
('79.85', 1)
('10.09', 8931)
('1.49', 252315)
('1.48', 254226)
('296.60', 1)
('1.45', 259116)
('1.44', 262019)
('1.47', 254937)
('1.46', 257126)
('1.41', 263787)
('1.40', 2463500)
('1.43', 262080)
('1.42', 263508)
('520.00', 1)
('10.06', 8875)
('15.48', 2244)
('94.75', 1)
('37.13', 18)
('176.50', 1)
('8000003.00', 1)
('53.79', 3)
('54.11', 1)
('54.10', 14)
('54.13', 1)
('54.12', 2)
('54.14', 3)
('54.17', 3)
('78.70', 3)
('54.19', 3)
('54.18', 1)
('55.02', 4)
('30.80', 331)
('30.81', 29)
('30.82', 35)
('30.83', 36)
('30.84', 39)
('30.85', 38)
('30.86', 45)
('30.87', 38)
('30.88', 39)
('30.89', 41)
('64.68', 1)
('47.82', 3)
('78.78', 1)
('72.74', 1)
('70.70', 5)
('47.80', 29)
('47.81', 4)
('47.86', 1)
('91.50', 3)
('47.87', 5)
('47.84', 2)
('47.85', 1)
('47.28', 3)
('47.29', 6)
('22.89', 370)
('22.88', 376)
('47.20', 34)
('47.21', 1)
('22.85', 398)
('22.84', 352)
('47.24', 7)
('22.82', 390)
('22.81', 377)
('22.80', 3372)
('67.40', 4)
('67.41', 1)
('67.43', 2)
('67.48', 1)
('51.48', 2)
('51.45', 1)
('51.44', 3)
('51.47', 1)
('51.46', 3)
('51.41', 2)
('51.40', 22)
('51.42', 5)
('38.53', 16)
('38.52', 8)
('38.51', 12)
('38.50', 67)
('38.57', 11)
('38.56', 9)
('38.55', 7)
('38.54', 15)
('38.59', 15)
('38.58', 18)
('39.58', 10)
('23.27', 255)
('23.24', 257)
('53.48', 4)
('23.22', 298)
('23.23', 310)
('23.20', 2517)
('23.21', 273)
('39.50', 79)
('39.51', 11)
('39.52', 6)
('53.40', 18)
('39.54', 6)
('39.55', 14)
('39.56', 7)
('53.44', 3)
('35.17', 22)
('58.48', 2)
('25.68', 99)
('25.69', 120)
('25.64', 124)
('25.65', 109)
('58.40', 13)
('25.67', 116)
('58.46', 2)
('25.61', 123)
('58.44', 3)
('25.63', 113)
('42.74', 5)
('42.75', 7)
('42.76', 7)
('42.77', 2)
('42.70', 43)
('42.71', 3)
('42.72', 7)
('42.73', 3)
('42.78', 5)
('42.79', 4)
('82.85', 1)
('82.80', 1)
('182.70', 1)
('27.28', 97)
('27.29', 119)
('27.22', 90)
('27.23', 100)
('27.20', 900)
('27.21', 96)
('27.26', 95)
('27.27', 110)
('27.24', 98)
('27.25', 108)
('40.32', 6)
('40.33', 7)
('40.30', 58)
('40.31', 10)
('9.78', 9590)
('40.37', 10)
('40.34', 7)
('40.35', 7)
('9.74', 9425)
('9.75', 9668)
('40.38', 16)
('40.39', 10)
('9.70', 87560)
('9.71', 9590)
('9.72', 9474)
('9.73', 9689)
('16.79', 3846)
('16.78', 3910)
('16.71', 3693)
('80.82', 2)
('16.73', 3665)
('183.70', 1)
('16.75', 3813)
('16.74', 3718)
('16.77', 3680)
('16.76', 3875)
('36.86', 21)
('36.87', 20)
('36.84', 13)
('10.34', 8524)
('36.82', 25)
('36.83', 19)
('36.80', 141)
('36.81', 18)
('36.88', 15)
('36.89', 16)
('15.56', 2132)
('15.57', 2153)
('15.54', 2157)
('15.55', 2236)
('110.20', 1)
('15.53', 2186)
('15.50', 19722)
('15.51', 2148)
('15.58', 2237)
('15.59', 2167)
('72.78', 1)
('37.29', 12)
('37.28', 11)
('37.27', 10)
('37.26', 20)
('37.25', 11)
('37.24', 13)
('37.23', 17)
('37.22', 17)
('37.21', 16)
('37.20', 146)
('55.16', 2)
('55.14', 1)
('63.29', 1)
('55.13', 4)
('55.10', 7)
('55.11', 2)
('55.18', 1)
('55.19', 4)
('63.23', 1)
('180.30', 2)
('46.49', 7)
('46.48', 4)
('34.88', 20)
('34.89', 19)
('34.84', 12)
('46.40', 44)
('46.43', 4)
('34.87', 28)
('46.45', 5)
('34.81', 19)
('34.82', 15)
('34.83', 15)
('265.43', 1)
('104.20', 2)
('8330083.20', 1)
('60.09', 1)
('60.05', 1)
('60.07', 1)
('60.06', 4)
('60.01', 3)
('60.00', 11)
('33.70', 177)
('33.71', 23)
('33.72', 17)
('33.73', 23)
('33.74', 16)
('33.75', 15)
('33.76', 16)
('33.77', 20)
('33.78', 15)
('33.79', 18)
('6.35', 16197)
('32.59', 26)
('17.15', 4701)
('62.09', 1)
('62.02', 1)
('62.00', 7)
('6.34', 16332)
('62.05', 2)
('17.18', 4809)
('65.49', 1)
('32.54', 22)
('6.31', 16727)
('6.30', 147602)
('6.33', 16538)
('6.32', 16695)
('64.21', 2)
('179.30', 1)
('46.38', 6)
('46.39', 3)
('6.37', 16380)
('6.36', 16273)
('12.07', 4794)
('6.39', 15984)
('6.38', 16575)
('34.99', 16)
('34.98', 11)
('284.90', 1)
('81.50', 4)
('81.55', 1)
('169.00', 1)
('54.16', 3)
('57.06', 5)
('6.57', 15094)
('7.76', 10337)
('7.77', 10498)
('7.74', 10269)
('7.75', 10296)
('7.72', 10660)
('7.73', 10378)
('7.70', 92361)
('7.71', 10420)
('1.23', 294944)
('1.22', 295887)
('1.21', 297651)
('1.20', 2774117)
('1.27', 288376)
('1.26', 290268)
('1.25', 291741)
('1.24', 293911)
('78.61', 1)
('191.90', 1)
('37.81', 16)
('37.80', 97)
('222.20', 1)
('37.83', 17)
('64.63', 1)
('114.40', 1)
('37.82', 15)
('64.62', 3)
('37.85', 10)
('64.61', 1)
('37.84', 17)
('64.60', 2)
('37.87', 11)
('37.86', 12)
('64.66', 1)
('45.97', 3)
('45.96', 1)
('45.95', 3)
('45.94', 2)
('45.93', 3)
('45.92', 7)
('73.50', 3)
('45.90', 43)
('1965.10', 1)
('45.99', 4)
('45.98', 4)
('192.10', 1)
('349.95', 1)
('78.89', 1)
('70.78', 1)
('57.12', 2)
('54.38', 4)
('54.37', 4)
('54.36', 1)
('54.33', 4)
('54.31', 1)
('54.30', 22)
('70.71', 1)
('117.60', 1)
('56.44', 1)
('70.55', 1)
('30.68', 41)
('30.69', 40)
('64.01', 1)
('30.67', 38)
('30.64', 43)
('30.65', 45)
('30.62', 42)
('30.63', 45)
('30.60', 377)
('30.61', 41)
('56.49', 3)
('154.60', 1)
('80.20', 2)
('26.26', 115)
('80.28', 1)
('91.70', 2)
('51.69', 1)
('51.68', 2)
('51.63', 1)
('51.62', 3)
('51.61', 1)
('51.60', 10)
('51.66', 2)
('51.65', 4)
('51.64', 3)
('38.39', 6)
('38.38', 14)
('38.31', 10)
('38.30', 87)
('38.33', 8)
('38.32', 14)
('38.35', 12)
('38.34', 9)
('38.37', 9)
('38.36', 11)
('53.20', 23)
('53.23', 1)
('53.22', 3)
('119.92', 1)
('53.24', 1)
('53.27', 4)
('53.26', 2)
('53.29', 4)
('23.08', 295)
('23.09', 311)
('23.04', 328)
('23.05', 283)
('23.06', 301)
('23.07', 296)
('23.00', 2837)
('23.01', 315)
('23.02', 313)
('23.03', 303)
('58.60', 13)
('58.61', 3)
('43.97', 7)
('43.96', 3)
('58.64', 2)
('43.90', 43)
('43.93', 6)
('43.92', 6)
('58.69', 1)
('43.99', 4)
('43.98', 4)
('20.45', 1615)
('20.44', 1645)
('25.08', 128)
('25.09', 129)
('20.41', 1611)
('20.40', 14045)
('20.43', 1591)
('20.42', 1624)
('25.02', 112)
('25.03', 126)
('25.00', 1096)
('25.01', 136)
('20.49', 1640)
('20.48', 1592)
('25.04', 141)
('25.05', 133)
('42.12', 5)
('42.13', 8)
('42.10', 59)
('42.11', 5)
('42.16', 5)
('1531461.20', 1)
('42.14', 4)
('42.15', 7)
('270.12', 1)
('42.18', 5)
('42.19', 4)
('805.80', 1)
('185.90', 1)
('126.75', 1)
('182.10', 1)
('16.57', 3319)
('16.56', 3238)
('9.58', 9569)
('9.59', 9821)
('16.53', 3180)
('16.52', 3223)
('16.51', 3291)
('16.50', 30249)
('9.52', 9967)
('9.53', 9914)
('9.50', 90412)
('9.51', 9878)
('9.56', 9798)
('9.57', 9716)
('16.59', 3324)
('9.55', 9899)
('238.47', 1)
('402.10', 1)
('15.78', 2260)
('15.79', 2312)
('15.74', 2256)
('15.75', 2344)
('15.76', 2341)
('15.77', 2351)
('15.70', 20651)
('15.71', 2282)
('15.72', 2312)
('15.73', 2247)
('27.00', 940)
('27.01', 105)
('27.02', 101)
('27.03', 96)
('27.04', 108)
('27.05', 118)
('27.06', 101)
('27.07', 111)
('27.08', 97)
('27.09', 96)
('41.99', 10)
('41.98', 12)
('55.30', 11)
('55.31', 2)
('55.32', 2)
('55.33', 1)
('115508.50', 1)
('106.00', 2)
('180.10', 2)
('22.87', 422)
('22.86', 344)
('47.22', 2)
('47.23', 3)
('22.83', 405)
('47.25', 3)
('47.26', 5)
('47.27', 2)
('217.60', 1)
('46.67', 5)
('46.66', 4)
('46.65', 2)
('46.64', 1)
('46.63', 5)
('27.99', 116)
('46.61', 3)
('46.60', 29)
('41.29', 8)
('46.69', 2)
('46.68', 2)
('41.26', 8)
('27.96', 163)
('27.95', 117)
('330.00', 1)
('27.94', 132)
('41.22', 10)
('75.34', 1)
('75.33', 1)
('41.23', 3)
('27.91', 124)
('27.90', 1141)
('87.18', 1)
('104.00', 2)
('104.09', 1)
('216.40', 1)
('250051.00', 1)
('102.00', 2)
('60.29', 3)
('60.28', 2)
('60.23', 1)
('86.90', 1)
('60.20', 13)
('60.27', 1)
('86.97', 1)
('501.60', 1)
('33.98', 25)
('33.99', 27)
('33.96', 22)
('33.97', 16)
('33.94', 13)
('33.95', 19)
('33.92', 22)
('33.93', 17)
('33.90', 193)
('33.91', 18)
('92.60', 1)
('2.84', 93423)
('2.85', 92163)
('2.86', 91163)
('2.87', 91010)
('2.80', 866563)
('2.81', 95105)
('2.82', 94561)
('2.83', 93649)
('2.88', 90981)
('2.89', 89481)
('8.37', 9536)
('8.36', 9451)
('8.35', 9465)
('8.34', 9401)
('8.33', 9646)
('8.32', 9648)
('8.31', 9547)
('8.30', 86325)
('8.39', 9591)
('8.38', 9503)
('196.50', 1)
('13.14', 2845)
('103.05', 1)
('103.00', 1)
('13.15', 2731)
('13.16', 2660)
('13.17', 2812)
('13.10', 24167)
('13.11', 2817)
('81.33', 1)
('81.35', 2)
('13.12', 2746)
('81.38', 1)
('13.13', 2883)
('250.10', 1)
('62.61', 1)
('62.60', 7)
('62.63', 1)
('84.93', 1)
('62.65', 2)
('62.67', 1)
('62.68', 1)
('133.92', 1)
('52000.00', 1)
('1.01', 325413)
('1.00', 3045592)
('1.03', 325793)
('1.02', 326989)
('1.05', 321737)
('1.04', 324906)
('1.07', 317568)
('1.06', 318881)
('1.09', 314686)
('1.08', 317012)
('101.00', 2)
('79.49', 1)
('7.98', 9836)
('7.99', 9822)
('7.94', 9957)
('7.95', 9765)
('7.96', 10059)
('7.97', 9926)
('7.90', 89560)
('7.91', 9976)
('7.92', 9840)
('7.93', 9995)
('141.60', 1)
('149.95', 1)
('9.63', 9591)
('23.26', 259)
('39.59', 6)
('53.49', 1)
('23.25', 299)
('9.62', 9864)
('45.79', 4)
('45.78', 3)
('45.75', 3)
('45.74', 5)
('45.77', 3)
('45.76', 4)
('73.70', 2)
('45.70', 30)
('45.73', 6)
('45.72', 4)
('53.43', 1)
('53.42', 2)
('220735.60', 1)
('39.53', 6)
('53.47', 1)
('23.28', 282)
('39.57', 8)
('176.90', 1)
('30.44', 42)
('30.45', 41)
('30.46', 43)
('30.47', 41)
('30.40', 380)
('30.41', 27)
('30.42', 43)
('30.43', 40)
('30.48', 39)
('30.49', 40)
('64.29', 2)
('117.40', 1)
('157.40', 3)
('105.28', 1)
('34.74', 15)
('124.24', 1)
('7.48', 11329)
('124.20', 1)
('39.38', 11)
('206.30', 1)
('49.68', 1)
('67.84', 1)
('67.85', 1)
('67.87', 1)
('67.80', 1)
('67.83', 2)
('51.01', 5)
('51.00', 23)
('51.03', 2)
('51.02', 4)
('51.05', 2)
('51.04', 4)
('51.07', 4)
('51.06', 2)
('51.09', 1)
('51.08', 1)
('44.22', 2)
('91.90', 3)
('44.29', 5)
('44.28', 5)
('93.97', 1)
('93.92', 1)
('58.43', 3)
('53.07', 2)
('53.05', 3)
('53.04', 3)
('53.03', 2)
('25.66', 105)
('53.01', 1)
('53.00', 20)
('23.68', 199)
('23.69', 212)
('23.62', 233)
('23.63', 230)
('23.60', 1838)
('23.61', 193)
('23.66', 179)
('23.67', 197)
('23.64', 219)
('23.65', 192)
('118.39', 1)
('25.62', 154)
('118.30', 1)
('25.20', 1005)
('25.21', 126)
('25.22', 129)
('25.23', 118)
('25.24', 128)
('25.25', 123)
('25.26', 104)
('25.27', 93)
('25.28', 129)
('25.29', 110)
('58.84', 1)
('58.85', 1)
('58.82', 1)
('187.80', 2)
('58.80', 12)
('58.81', 2)
('20.63', 1596)
('20.62', 1575)
('20.61', 1610)
('20.60', 13341)
('20.67', 1470)
('20.66', 1581)
('20.65', 1595)
('20.64', 1591)
('137.97', 1)
('20.69', 1573)
('20.68', 1566)
('126.54', 1)
('42.39', 4)
('126.50', 1)
('42.30', 47)
('42.31', 3)
('42.32', 11)
('42.33', 5)
('42.34', 3)
('42.35', 4)
('42.36', 11)
('42.37', 9)
('38.17', 13)
('38.16', 8)
('38.15', 13)
('38.14', 10)
('38.13', 12)
('38.12', 17)
('38.11', 14)
('38.10', 118)
('38.19', 7)
('38.18', 15)
('9.30', 92018)
('9.31', 10179)
('9.32', 10062)
('9.33', 10124)
('9.34', 10246)
('9.35', 10218)
('9.36', 10221)
('9.37', 10078)
('9.38', 10010)
('9.39', 10067)
('172.80', 2)
('64.05', 1)
('15.18', 1980)
('15.19', 2031)
('15.12', 1989)
('15.13', 1973)
('15.10', 17618)
('15.11', 1962)
('15.16', 1997)
('15.17', 1970)
('15.14', 1997)
('15.15', 2014)
('55.58', 1)
('55.59', 4)
('55.53', 3)
('55.50', 10)
('55.51', 1)
('55.56', 2)
('55.57', 3)
('210.25', 1)
('88.20', 1)
('138.40', 1)
('170.85', 1)
('32.90', 195)
('170.80', 2)
('77.19', 1)
('95.80', 1)
('1524.20', 1)
('77.10', 1)
('6.80', 123214)
('6.81', 14008)
('6.82', 13933)
('6.83', 13730)
('6.84', 13747)
('6.85', 13923)
('6.86', 13582)
('6.87', 13678)
('6.88', 13499)
('6.89', 13420)
('46.87', 3)
('46.86', 1)
('46.81', 4)
('46.80', 25)
('46.83', 3)
('46.82', 5)
('40.36', 8)
('9.79', 9362)
('9.76', 9545)
('104.60', 1)
('9.77', 9561)
('104.68', 1)
('29.19', 83)
('29.18', 82)
('29.15', 95)
('29.14', 76)
('29.17', 66)
('29.16', 83)
('29.11', 92)
('29.10', 703)
('29.13', 83)
('29.12', 100)
('60.40', 10)
('60.43', 1)
('60.42', 2)
('60.45', 1)
('60.44', 3)
('60.47', 1)
('257.50', 1)
('.38', 110060)
('.39', 115910)
('.30', 770851)
('.31', 66691)
('.32', 72529)
('.33', 79036)
('.34', 85121)
('.35', 91183)
('.36', 98118)
('.37', 103907)
('92.40', 1)
('32.96', 23)
('75.14', 1)
('75.15', 1)
('75.10', 3)
('16.70', 33910)
('80.81', 1)
('16.72', 3754)
('80.87', 1)
('8.19', 9575)
('8.18', 9461)
('8.15', 9781)
('8.14', 9627)
('8.17', 9702)
('8.16', 9780)
('8.11', 9761)
('8.10', 86943)
('8.13', 9794)
('8.12', 9768)
('79.90', 3)
('163.10', 1)
('9.81', 9566)
('179.70', 1)
('203.80', 1)
('63.66', 1)
('63.64', 1)
('63.60', 6)
('63.68', 1)
('63.69', 1)
('81.19', 1)
('81.16', 1)
('81.15', 1)
('9.83', 9466)
('81.12', 1)
('81.10', 3)
('243.30', 1)
('62.48', 1)
('62.47', 2)
('62.46', 1)
('62.45', 1)
('62.44', 1)
('62.43', 1)
('84.73', 1)
('62.40', 12)
('10.37', 8615)
('10.36', 8515)
('9.82', 9412)
('24.79', 129)
('36.85', 24)
('10.33', 8566)
('10.32', 8561)
('10.31', 8526)
('10.30', 77158)
('97.54', 1)
('9.84', 9556)
('10.39', 8404)
('10.38', 8594)
('56.80', 15)
('56.81', 2)
('56.83', 1)
('56.84', 4)
('56.86', 1)
('56.87', 4)
('56.88', 1)
('228.40', 1)
('15.52', 2206)
('48.89', 4)
('48.88', 3)
('48.87', 1)
('48.86', 1)
('48.85', 1)
('48.84', 3)
('48.83', 3)
('48.82', 3)
('48.81', 1)
('48.80', 26)
('24.70', 1209)
('45.59', 3)
('45.58', 8)
('45.53', 7)
('45.52', 2)
('73.10', 3)
('45.50', 36)
('45.57', 7)
('73.17', 2)
('45.55', 4)
('73.15', 1)
('3.54', 58685)
('3.55', 58637)
('3.56', 58509)
('3.57', 58088)
('3.50', 548753)
('3.51', 59823)
('3.52', 60290)
('3.53', 59837)
('3.58', 57971)
('3.59', 57533)
('24.72', 133)
('49.26', 3)
('49.27', 2)
('49.24', 1)
('49.25', 3)
('49.22', 3)
('49.23', 2)
('49.20', 21)
('115.68', 1)
('49.28', 2)
('49.29', 2)
('55.15', 1)
('24.73', 167)
('78.60', 2)
('30.22', 59)
('30.23', 53)
('30.20', 427)
('30.21', 54)
('30.26', 44)
('30.27', 52)
('30.24', 41)
('30.25', 35)
('30.28', 43)
('30.29', 47)
('117.25', 1)
('70.99', 1)
('70.98', 1)
('70.93', 1)
('70.90', 6)
('70.94', 2)
('69.99', 1)
('69.91', 1)
('69.90', 1)
('69.93', 1)
('69.92', 1)
('69.95', 2)
('69.94', 1)
('69.97', 3)
('69.96', 1)
('65.09', 2)
('50.86', 1)
('50.87', 9)
('50.84', 4)
('50.85', 3)
('50.82', 3)
('50.83', 2)
('50.80', 26)
('50.81', 3)
('50.88', 3)
('50.89', 2)
('502.20', 1)
('51.29', 5)
('51.28', 1)
('51.27', 2)
('51.26', 2)
('51.25', 1)
('51.24', 3)
('51.22', 1)
('51.21', 2)
('51.20', 19)
('23.40', 2132)
('23.41', 247)
('23.42', 235)
('23.43', 249)
('23.44', 239)
('23.45', 250)
('23.46', 229)
('23.47', 241)
('23.48', 250)
('23.49', 240)
('206.10', 1)
('206.15', 1)
('7.78', 10221)
('184.50', 1)
('20.09', 1771)
('20.08', 1728)
('7.79', 10410)
('20.01', 1690)
('20.00', 15702)
('20.03', 1776)
('20.02', 1819)
('20.05', 1802)
('20.04', 1818)
('20.07', 1771)
('20.06', 1745)
('200.10', 1)
('52.89', 1)
('52.84', 3)
('52.85', 4)
('52.86', 1)
('52.80', 24)
('52.81', 1)
('52.82', 4)
('9.66', 9867)
('508.40', 1)
('9.18', 10066)
('9.19', 9914)
('9.16', 10326)
('9.17', 10263)
('9.14', 10390)
('9.15', 10283)
('9.12', 10093)
('9.13', 10402)
('9.10', 92117)
('9.11', 10251)
('16.99', 4133)
('16.98', 4317)
('16.93', 4257)
('16.92', 4231)
('16.91', 4314)
('16.90', 38324)
('16.97', 4219)
('16.96', 4292)
('16.95', 4175)
('16.94', 4248)
('15.30', 18793)
('15.31', 2063)
('15.32', 1991)
('15.33', 2024)
('15.34', 2034)
('15.35', 2124)
('15.36', 2032)
('15.37', 2059)
('15.38', 2133)
('15.39', 2093)
('55.70', 7)
('55.71', 4)
('55.73', 1)
('55.74', 2)
('55.75', 1)
('55.76', 2)
('55.77', 3)
('55.78', 1)
('55.79', 1)
('88.03', 1)
('88.00', 1)
('175.20', 4)
('10.91', 7425)
('10.90', 66658)
('10.93', 7562)
('10.92', 7600)
('10.95', 7688)
('10.94', 7579)
('10.97', 7335)
('10.96', 7527)
('10.99', 7436)
('10.98', 7301)
('170.60', 3)
('77.33', 1)
('34.28', 21)
('12.98', 3020)
('12.97', 2822)
('12.96', 2953)
('34.24', 15)
('34.25', 19)
('12.93', 2996)
('12.92', 3018)
('12.91', 2928)
('34.21', 24)
('106.40', 1)
('106.46', 1)
('152.62', 1)
('2441418.80', 1)
('104.40', 2)
('29.39', 63)
('29.38', 75)
('213.40', 1)
('29.33', 73)
('29.32', 81)
('29.31', 61)
('29.30', 597)
('29.37', 67)
('29.36', 76)
('29.35', 85)
('29.34', 76)
('.12', 15738)
('.13', 16083)
('.10', 173415)
('.11', 15429)
('.16', 18071)
('.17', 19777)
('.14', 16565)
('.15', 17747)
('60.66', 1)
('.18', 20972)
('.19', 22430)
('60.63', 2)
('60.60', 7)
('74.75', 1)
('74.74', 1)
('74.70', 4)
('92.20', 1)
('14680002.30', 1)
('75.72', 1)
('75.73', 1)
('75.70', 3)
('75.71', 1)
('75.77', 2)
('75.74', 1)
('97.60', 1)
('239.35', 1)
('72.70', 2)
('44.83', 4)
('8.79', 10144)
('8.78', 10026)
('44.82', 4)
('8.73', 10155)
('8.72', 10020)
('8.71', 9924)
('8.70', 90143)
('8.77', 10057)
('8.76', 9766)
('8.75', 10048)
('8.74', 9949)
('61.46', 1)
('61.44', 2)
('32.45', 25)
('179.50', 1)
('61.43', 2)
('61.40', 5)
('61.41', 1)
('44.87', 5)
('61.48', 2)
('32.43', 36)
('72.14', 1)
('44.85', 3)
('184.00', 2)
('44.84', 6)
('46.41', 3)
('63.48', 1)
('63.49', 1)
('34.85', 20)
('63.45', 1)
('63.40', 8)
('34.86', 23)
('63.42', 1)
('63.43', 1)
('46.42', 5)
('84.50', 2)
('34.80', 138)
('46.44', 3)
('46.46', 2)
('1.93', 183729)
('101.44', 1)
('101.40', 1)
('101.41', 1)
('56.68', 1)
('56.66', 1)
('79.06', 1)
('79.05', 1)
('56.63', 1)
('56.60', 12)
('79.00', 1)
('139.70', 2)
('46.84', 2)
('141.29', 1)
('141.20', 1)
('37.98', 9)
('11.28', 6932)
('37.92', 10)
('37.93', 11)
('37.90', 94)
('37.91', 11)
('160.80', 1)
('37.96', 13)
('193.30', 1)
('37.97', 19)
('73.30', 1)
('45.30', 33)
('45.33', 7)
('45.32', 5)
('45.35', 3)
('37.94', 9)
('45.37', 5)
('45.36', 4)
('45.39', 8)
('45.38', 4)
('158.40', 1)
('37.95', 22)
('30.78', 38)
('30.74', 34)
('3.72', 53352)
('3.73', 52481)
('3.70', 481539)
('3.71', 53176)
('3.76', 51514)
('3.77', 51063)
('3.74', 52087)
('3.75', 51873)
('30.71', 41)
('3.78', 51007)
('3.79', 50446)
('30.73', 35)
('49.08', 1)
('49.09', 3)
('49.04', 5)
('49.05', 6)
('49.06', 3)
('49.07', 5)
('49.00', 29)
('115.04', 1)
('95.50', 3)
('49.03', 3)
('117.01', 1)
('30.08', 41)
('30.09', 38)
('30.00', 478)
('30.01', 47)
('30.02', 50)
('30.03', 41)
('30.04', 42)
('30.05', 46)
('30.06', 63)
('30.07', 44)
('40.16', 7)
('56.36', 3)
('56.39', 2)
('31.36', 20)
('31.37', 25)
('31.34', 31)
('31.35', 26)
('31.32', 34)
('31.33', 32)
('31.30', 303)
('31.31', 26)
('40.17', 13)
('31.38', 26)
('31.39', 29)
('80.30', 1)
('621.80', 2)
('125.10', 1)
('100.94', 1)
('100.90', 2)
('43.19', 7)
('43.18', 4)
('20.27', 1728)
('20.26', 1723)
('20.25', 1634)
('20.24', 1650)
('20.23', 1720)
('20.22', 1712)
('20.21', 1736)
('20.20', 14885)
('20.29', 1706)
('20.28', 1642)
('43.17', 6)
('25.89', 107)
('172.40', 1)
('159.80', 1)
('41.39', 6)
('41.38', 7)
('55.98', 1)
('41.35', 4)
('55.97', 1)
('41.37', 10)
('55.95', 2)
('41.31', 10)
('41.30', 53)
('55.90', 14)
('41.32', 4)
('131091.40', 2)
('36.08', 12)
('36.09', 15)
('170.40', 1)
('36.07', 15)
('36.04', 19)
('36.05', 14)
('36.02', 22)
('36.03', 10)
('36.00', 170)
('36.01', 18)
('142.74', 1)
('77.50', 3)
('95.48', 1)
('77.59', 1)
('182.90', 1)
('95.43', 1)
('62.06', 3)
('34.04', 19)
('34.05', 13)
('34.06', 17)
('34.07', 21)
('34.00', 181)
('34.01', 15)
('34.02', 21)
('34.03', 32)
('34.08', 17)
('34.09', 19)
('41.13', 9)
('106.68', 1)
('88.65', 1)
('41.12', 9)
('106.60', 1)
('41.11', 6)
('8252500.00', 1)
('41.10', 66)
('152.44', 1)
('41.17', 5)
('166331.60', 1)
('11658534.30', 1)
('41.15', 5)
('27.87', 116)
('29.51', 52)
('29.50', 592)
('29.53', 72)
('29.52', 67)
('29.55', 65)
('76.50', 2)
('29.57', 68)
('29.56', 67)
('29.59', 76)
('29.58', 58)
('213.60', 1)
('.74', 308412)
('.75', 310015)
('.76', 312255)
('.77', 314019)
('.70', 2862315)
('.71', 300490)
('.72', 304246)
('.73', 307094)
('.78', 315970)
('.79', 317426)
('74.50', 1)
('74.57', 1)
('163.50', 1)
('75.50', 1)
('75.51', 1)
('97.40', 2)
('97.46', 1)
('97.45', 1)
('405.40', 1)
('8.51', 9664)
('8.50', 87507)
('8.53', 9453)
('8.52', 9618)
('8.55', 9541)
('8.54', 9610)
('8.57', 9398)
('8.56', 9681)
('8.59', 9411)
('8.58', 9721)
('61.68', 1)
('61.69', 1)
('61.64', 2)
('61.66', 3)
('61.67', 2)
('61.60', 11)
('61.61', 1)
('61.63', 2)
('86.74', 1)
('86.70', 1)
('35.90', 146)
('13.60', 20311)
('13.63', 2284)
('35.93', 20)
('63.22', 1)
('35.94', 24)
('63.20', 9)
('63.21', 2)
('63.26', 1)
('35.95', 15)
('45.08', 2)
('84.30', 1)
('35.96', 16)
('59.44', 1)
('35.97', 29)
('35.98', 22)
('35.99', 16)
('169.80', 3)
('59.49', 1)
('45.05', 7)
('109.90', 2)
('832.20', 1)
('115.60', 3)
('78.84', 2)
('78.80', 2)
('78.82', 1)
('-0.5', 5542)
('56.46', 1)
('56.40', 13)
('56.41', 2)
('56.42', 3)
('56.43', 1)
('53.08', 2)
('56.48', 4)
('-0.8', 1)
('228.08', 1)
('66.77', 1)
('66.74', 1)
('66.75', 2)
('66.70', 5)
('139.50', 2)
('66.79', 1)
('284000.00', 9)
('.68', 289265)
('72.15', 1)
('158.60', 3)
('198.30', 1)
('45.19', 5)
('45.18', 4)
('45.17', 8)
('45.16', 2)
('45.15', 5)
('45.14', 1)
('45.12', 5)
('45.11', 3)
('45.10', 40)
('24.36', 159)
('-1', 2281)
('3.18', 73709)
('3.19', 73150)
('3.10', 702322)
('3.11', 76792)
('3.12', 76916)
('3.13', 76804)
('3.14', 75607)
('3.15', 75482)
('3.16', 75374)
('3.17', 74315)
('44.25', 5)
('44.24', 5)
('44.27', 2)
('44.26', 3)
('44.21', 5)
('44.20', 34)
('44.23', 5)
('221.00', 1)
('49.62', 6)
('49.63', 4)
('49.60', 28)
('49.61', 8)
('49.66', 5)
